id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy,sirius_availability
CCMSLIB00000848655,CCMSLIB00000849018,0.1428571428571428,1.0,0.7882393937071808,1.0,31,0.3182130987195005,3,1,2,433.113,162.031,10,1.0,6.0,0.138629436111989,True
CCMSLIB00000848930,CCMSLIB00000846155,0.0,0.8823529411764706,0.3401307326782231,0.025,41,0.9994040558291,3,0,3,581.15,14.014999999999986,3,0.0,-1.0,0.0,True
CCMSLIB00000847573,CCMSLIB00000849080,0.0,0.8095238095238095,0.305150272013349,0.0833333333333333,49,0.8580785090867226,23,11,12,706.401,15.994000000000028,28,1.0,23.181818181818183,1.1128789040696228,True
CCMSLIB00000847611,CCMSLIB00000847612,0.0,0.5454545454545454,0.6898744964766913,0.631578947368421,20,0.2851366470193355,10,4,6,271.06,14.014999999999986,20,1.0,7.5,0.6363696426978569,True
CCMSLIB00000854698,CCMSLIB00000853601,0.0,0.875,0.6365664946590865,0.4848484848484848,34,0.3163554795699249,34,17,17,472.269,58.00599999999997,56,0.4705882352941176,8.0,0.2392064539053898,True
CCMSLIB00000848126,CCMSLIB00005721775,0.0,0.7333333333333333,0.3399829459498665,0.4285714285714285,43,0.9966493868189776,6,0,6,611.16,146.062,6,0.0,-1.0,0.0,True
CCMSLIB00005721165,CCMSLIB00005721178,0.0,0.8666666666666667,0.6152659181475659,0.8461538461538461,40,0.7585733935744486,48,25,23,565.157,30.00999999999999,98,0.68,67.82352941176471,0.83472636120593,False
CCMSLIB00000848300,CCMSLIB00000847621,0.0,0.7777777777777778,0.5621437008526526,0.1666666666666666,19,0.7271679635619425,7,4,3,255.065,15.995000000000005,13,0.5,6.5,0.1165865122071434,True
CCMSLIB00000847560,CCMSLIB00000848269,0.0,0.8571428571428571,0.6781996075012724,0.86,51,0.9839897853397104,51,14,37,725.228,30.01100000000008,68,0.7142857142857143,32.6,0.4652763202484581,True
CCMSLIB00005721518,CCMSLIB00000848962,0.0,0.625,0.553009757074251,0.9285714285714286,15,0.4134208190923216,11,8,3,209.045,14.015000000000017,21,0.75,5.166666666666667,0.8216274060976743,False
CCMSLIB00000848178,CCMSLIB00000847443,0.125,1.0,0.6590481848133047,0.8181818181818182,12,0.8045594778119294,7,4,3,164.107,15.995000000000005,11,0.75,1.0,0.0,True
CCMSLIB00000847838,CCMSLIB00000848171,0.25,1.0,0.6944645916349589,0.7777777777777778,10,0.3543780798102712,3,1,2,141.054,14.015999999999991,8,1.0,4.0,0.1675539804470565,True
CCMSLIB00000847554,CCMSLIB00000848264,0.0833333333333333,1.0,0.7804016476178504,0.7777777777777778,28,0.6921012362971093,18,14,4,387.144,30.00999999999999,51,0.5714285714285714,1.25,0.0271822423748998,True
CCMSLIB00000847904,CCMSLIB00000845303,0.0,0.8333333333333334,0.6881067777467976,0.7333333333333333,31,0.999354369635876,9,0,9,435.092,30.00999999999999,10,0.0,-1.0,0.0,True
CCMSLIB00000847658,CCMSLIB00000848712,0.5,1.0,0.7905516779122564,1.0,32,0.619038482308368,25,12,13,453.139,13.978999999999983,36,0.6666666666666666,10.875,0.8254787652601147,True
CCMSLIB00000846161,CCMSLIB00000848797,0.25,1.0,0.3597199839044428,0.9722222222222222,37,0.8493906710543401,7,3,4,517.134,14.014999999999986,11,1.0,6.0,2.2993724157953475,True
CCMSLIB00000848082,CCMSLIB00000845779,0.0,0.9230769230769232,0.8311415400808291,0.8461538461538461,27,0.9766443618895344,14,10,4,373.237,33.96099999999996,17,1.0,3.1,0.4660428694302754,True
CCMSLIB00000848378,CCMSLIB00000847433,0.0,0.9,0.6244617424294331,0.5263157894736842,20,0.8565612622361062,4,1,3,271.06,15.995000000000005,6,1.0,1.0,0.0,True
CCMSLIB00000847382,CCMSLIB00000848592,0.125,1.0,0.7350020073478399,0.8947368421052632,20,0.9980016528305294,11,3,8,271.096,15.995000000000005,12,1.0,1.0,0.0,True
CCMSLIB00000847120,CCMSLIB00005721656,0.0,0.4117647058823529,0.2473564672189479,0.1153846153846153,53,0.0812814276118207,8,1,7,757.218,162.05200000000002,10,1.0,1.0,0.0,True
CCMSLIB00000848089,CCMSLIB00005721521,0.0,0.4545454545454545,0.6171624352690173,0.8888888888888888,28,0.3861236713157058,36,0,36,395.133,146.04000000000002,81,0.0,-1.0,0.0,True
CCMSLIB00000847969,CCMSLIB00000845084,1.0,1.0,0.5689325731926407,1.0,14,0.5395716047872537,14,1,13,191.07,15.995000000000005,16,1.0,5.0,0.0870610392996891,True
CCMSLIB00000848946,CCMSLIB00000848205,1.0,1.0,0.3826697942844069,1.0,28,0.0964055137811558,23,0,23,383.221,42.01100000000002,45,0.0,-1.0,0.0,True
CCMSLIB00000847176,CCMSLIB00000845590,0.0,0.16,0.1325767459296012,0.6388888888888888,37,0.9264455586773346,42,0,42,537.399,162.053,51,0.0,-1.0,0.0,True
CCMSLIB00000845056,CCMSLIB00000846803,0.0,0.5833333333333334,0.4041808806762095,0.4193548387096774,32,0.9993898011652096,6,0,6,449.108,13.978999999999983,8,0.0,-1.0,0.0,True
CCMSLIB00000847779,CCMSLIB00000848834,0.0,0.8181818181818182,0.7621654118143886,0.6111111111111112,19,0.1349270815413722,18,0,18,255.065,68.06299999999999,30,0.0,-1.0,0.0,True
CCMSLIB00000848874,CCMSLIB00000847893,0.0,0.9090909090909092,0.9023646192450768,0.9310344827586208,30,0.1488047451503587,25,9,16,417.227,15.995000000000005,98,0.0,-1.0,0.0,True
CCMSLIB00000845108,CCMSLIB00000847479,0.2,1.0,0.7592719784955777,1.0,21,0.9905644285669968,12,0,12,286.216,56.06299999999999,13,0.0,-1.0,0.0,True
CCMSLIB00000848630,CCMSLIB00000848631,0.0,0.7419354838709677,0.4738231837361802,0.9736842105263158,77,0.7452107697715329,60,10,50,1099.5,42.00999999999999,100,0.3,12.666666666666666,0.2486478175327447,True
CCMSLIB00000848822,CCMSLIB00000848867,1.0,1.0,0.3494325706674647,1.0,36,0.16638979688162,56,0,56,509.383,201.064,100,0.0,-1.0,0.0,True
CCMSLIB00005721391,CCMSLIB00000848891,0.0,0.75,0.775368198673365,0.7272727272727273,23,0.3118743253440142,37,16,21,313.143,68.06300000000005,98,0.75,3.75,0.2044179845808818,False
CCMSLIB00000847993,CCMSLIB00000848357,0.0,0.8636363636363636,0.6132891967870263,0.5576923076923077,53,0.999691856195651,9,4,5,755.239,15.995000000000005,9,0.5,8.5,0.3616059037184738,True
CCMSLIB00000847956,CCMSLIB00000846721,0.0,0.875,0.4627049841900025,0.375,17,0.3502346655843201,6,4,2,231.101,14.015999999999991,13,1.0,1.25,0.0533190138892265,True
CCMSLIB00000848799,CCMSLIB00000847789,0.0,0.9,0.8368200676353471,0.4210526315789473,20,0.4487132400375333,10,7,3,273.075,15.995000000000005,48,0.7142857142857143,8.6,0.2845533229375096,True
CCMSLIB00000849015,CCMSLIB00000847826,0.25,1.0,0.6246354916197907,0.9393939393939394,34,0.6576873863220671,6,0,6,481.097,152.01099999999997,11,0.0,-1.0,0.0,True
CCMSLIB00000845488,CCMSLIB00000846721,0.0,0.0,0.0,0.0,13,0.0026118726048771,2,0,2,177.054,68.06299999999999,45,0.0,-1.0,0.0,True
CCMSLIB00000848233,CCMSLIB00000846262,0.05,1.0,0.6456068053206804,0.3793103448275862,30,0.835158950807582,7,4,3,407.185,15.995000000000005,8,1.0,4.5,0.9337152908409104,True
CCMSLIB00000851309,CCMSLIB00000848998,0.0,0.5,0.2744965122566129,0.55,21,0.1276891523911814,25,3,22,299.185,42.01100000000002,65,1.0,5.666666666666667,0.1672157500133782,True
CCMSLIB00000848029,CCMSLIB00000848440,1.0,1.0,0.5840187658543926,1.0,29,0.9481395081209392,32,1,31,418.28,142.09900000000005,44,1.0,3.0,0.0289324621952187,True
CCMSLIB00000847904,CCMSLIB00000847858,0.0,0.8333333333333334,0.6501840678231298,0.7333333333333333,31,0.994262866962414,7,0,7,435.092,72.02100000000002,10,0.0,-1.0,0.0,True
CCMSLIB00000845425,CCMSLIB00000847010,0.0,0.9333333333333332,0.6353231307762968,0.8048780487804879,42,0.1009254533800757,3,1,2,595.165,146.03700000000003,11,1.0,11.0,0.904532194249232,True
CCMSLIB00000846995,CCMSLIB00000846642,0.0,0.9130434782608696,0.8996179424600141,0.9230769230769232,53,0.5952111830843315,32,16,16,765.426,30.010999999999967,36,1.0,19.3125,2.2492035773372554,True
CCMSLIB00000847433,CCMSLIB00000848072,0.0,0.3,0.4731695602099608,0.6,21,0.0668032549765214,5,0,5,287.055,132.04199999999997,16,0.0,-1.0,0.0,True
CCMSLIB00005721705,CCMSLIB00000845295,0.5,1.0,0.4412570767874278,0.9642857142857144,29,0.9099790476840428,8,0,8,401.231,42.012,19,0.0,-1.0,0.0,False
CCMSLIB00000845720,CCMSLIB00000848864,0.5,1.0,0.7567085880394662,1.0,29,0.169348497111549,18,3,15,401.123,162.05300000000005,49,0.6666666666666666,1.0,0.0,True
CCMSLIB00000849084,CCMSLIB00000851185,0.3333333333333333,1.0,0.8148571118996638,0.9545454545454546,23,0.899929127144338,19,3,16,322.201,15.995000000000005,30,1.0,1.3333333333333333,0.0231049060186648,True
CCMSLIB00000848029,CCMSLIB00000848435,0.0,0.6428571428571429,0.1808492089690235,0.2857142857142857,29,0.8920939081126888,28,7,21,418.28,14.015000000000043,44,0.7142857142857143,6.0,0.5605920223372872,True
CCMSLIB00000847591,CCMSLIB00000847437,0.0,0.9166666666666666,0.7757948417458501,0.7619047619047619,22,0.2459417120832873,5,4,1,301.07,14.01600000000002,12,1.0,7.0,0.4751717082408919,True
CCMSLIB00000847267,CCMSLIB00000853434,0.0,0.9166666666666666,0.7468352386896961,0.9375,33,0.171026621024363,19,7,12,451.161,14.01600000000002,39,0.8571428571428571,5.333333333333333,0.1412165314610147,True
CCMSLIB00000848182,CCMSLIB00000845061,0.0,0.6470588235294118,0.5236034638373592,0.8913043478260869,47,0.9971535816396544,9,0,9,671.182,132.04200000000003,9,0.0,-1.0,0.0,True
CCMSLIB00005721422,CCMSLIB00000848858,0.0,0.4285714285714285,0.5213023844050129,0.6,21,0.0244366695967873,4,1,3,295.192,56.06099999999998,13,1.0,1.0,0.0,False
CCMSLIB00000854027,CCMSLIB00000852883,0.0,0.6666666666666666,0.494710798569606,0.3076923076923077,27,0.6523325574230819,20,11,9,389.144,15.995000000000005,55,0.5454545454545454,4.333333333333333,0.3065964905619698,True
CCMSLIB00000845337,CCMSLIB00000845489,1.0,1.0,0.4089583538162208,1.0,17,0.7838982405168929,28,5,23,239.091,14.015999999999991,83,0.8,5.25,0.1554833739208772,True
CCMSLIB00000848301,CCMSLIB00000848138,0.0,0.5,0.264114971860263,0.15,21,0.0608299977257861,10,8,2,291.086,15.995000000000005,40,0.875,3.571428571428572,0.6808868148972987,True
CCMSLIB00000848846,CCMSLIB00005721696,0.25,1.0,0.6611706269918777,0.9761904761904762,43,0.997049777322661,3,0,3,611.16,132.04700000000005,4,0.0,-1.0,0.0,True
CCMSLIB00000856054,CCMSLIB00000855404,0.5,1.0,0.6206353761093796,1.0,29,0.8869534160021812,21,2,19,405.227,42.01100000000002,33,1.0,5.5,0.0546721814917155,True
CCMSLIB00005721597,CCMSLIB00000848864,0.5,1.0,0.7567085880394662,1.0,29,0.1695010000782308,18,3,15,401.125,162.05100000000004,49,0.6666666666666666,1.0,0.0,False
CCMSLIB00000848777,CCMSLIB00000849017,0.0,0.8823529411764706,0.6957535511312838,0.9230769230769232,40,0.9981093455095592,4,0,4,565.155,14.016000000000076,6,0.0,-1.0,0.0,True
CCMSLIB00000845642,CCMSLIB00000847746,0.0,0.1538461538461538,0.0674626212793927,0.16,26,0.2591582192940501,15,0,15,361.092,162.05200000000002,60,0.0,-1.0,0.0,True
CCMSLIB00000845054,CCMSLIB00005721737,0.5,1.0,0.7384796814596789,0.9523809523809524,22,0.7284605172016124,21,0,21,305.102,84.05900000000003,47,0.0,-1.0,0.0,True
CCMSLIB00005721467,CCMSLIB00000847826,0.1,1.0,0.7213288991433828,0.84375,33,0.6529505041307959,6,0,6,465.103,168.00499999999994,11,0.0,-1.0,0.0,False
CCMSLIB00000848072,CCMSLIB00000845056,0.0,0.8333333333333334,0.7552600147040155,0.8275862068965517,30,0.9994999696957588,7,0,7,419.097,30.011000000000024,8,0.0,-1.0,0.0,True
CCMSLIB00000848244,CCMSLIB00000848418,0.0,0.6666666666666666,0.7742511068847939,0.7966101694915254,60,0.9388783889716292,69,36,33,875.484,14.015999999999964,100,0.3611111111111111,18.307692307692307,0.4985490972170885,True
CCMSLIB00000852579,CCMSLIB00000854107,0.0,0.6,0.5970311057576366,0.5,25,0.6720209546951789,37,6,31,351.217,58.005,87,0.6666666666666666,5.5,0.0679959062973316,True
CCMSLIB00000847787,CCMSLIB00000848799,0.0,0.9,0.8123021253411652,0.8888888888888888,19,0.0240086635754172,12,6,6,257.081,15.993999999999971,22,0.8333333333333334,3.6,0.555343578625308,True
CCMSLIB00000851552,CCMSLIB00000849763,0.0,0.6666666666666666,0.6297655151469648,0.56,26,0.3099517489934444,25,16,9,361.201,30.010999999999967,99,0.375,9.5,0.1018101906630802,True
CCMSLIB00000846167,CCMSLIB00000845650,0.0,0.9444444444444444,0.7540080386094179,0.5641025641025641,40,0.9880432692888728,4,4,0,565.155,14.016000000000076,9,1.0,3.75,0.3908907068792823,True
CCMSLIB00000846318,CCMSLIB00000846321,1.0,1.0,0.6291845724466872,1.0,19,0.4436321683130085,12,8,4,259.06,15.995000000000005,22,0.625,9.8,0.36910271032386,True
CCMSLIB00000850471,CCMSLIB00000849589,0.0,0.8888888888888888,0.6079768062905369,0.0,20,0.3962279137253792,18,7,11,287.113,104.026,96,1.0,2.571428571428572,0.1071098148465462,True
CCMSLIB00000848027,CCMSLIB00000846831,0.1,1.0,0.7423137639726055,0.72,26,0.6859504473926039,19,16,3,355.117,30.010999999999967,23,0.625,2.1,0.3842306945115432,True
CCMSLIB00000846075,CCMSLIB00000848157,0.0,0.5,0.2991125817841131,0.2727272727272727,23,0.495372730228786,14,7,7,317.065,30.011000000000024,34,0.8571428571428571,8.833333333333334,0.3525792450378668,True
CCMSLIB00000854027,CCMSLIB00000850036,0.0,0.9166666666666666,0.6973829534008492,0.9615384615384616,27,0.6338904814190204,23,12,11,389.144,15.995000000000005,55,0.5,4.333333333333333,0.3065964905619698,True
CCMSLIB00000854329,CCMSLIB00000846205,0.0,0.0769230769230769,0.1975776036050697,0.48,26,0.7117557757776418,44,17,27,359.185,14.01600000000002,82,0.7647058823529411,2.1538461538461537,0.3221795361037238,True
CCMSLIB00000848249,CCMSLIB00000848142,0.0,0.75,0.510891423361756,0.84375,33,0.9983709063077416,7,0,7,465.102,132.043,12,0.0,-1.0,0.0,True
CCMSLIB00000847155,CCMSLIB00000846433,0.0,0.4,0.5323873352295294,0.9,31,0.311943560018687,8,0,8,435.128,146.05800000000005,12,0.0,-1.0,0.0,True
CCMSLIB00000846135,CCMSLIB00000848338,0.0,0.9090909090909092,0.784962987719004,0.65,21,0.5722971686366124,9,5,4,287.091,15.995000000000005,17,0.8,2.0,0.4082650486971582,True
CCMSLIB00000846155,CCMSLIB00000847608,0.0,0.8235294117647058,0.5267595301758445,0.2439024390243902,42,0.997204611440912,5,3,2,595.165,30.01100000000008,5,0.6666666666666666,43.0,0.5760629248447297,True
CCMSLIB00000846635,CCMSLIB00000846637,0.0,0.8461538461538461,0.5164932649389058,0.0344827586206896,30,0.4739172435420772,13,12,1,411.144,15.993999999999971,34,0.8333333333333334,5.3,0.378063888641642,True
CCMSLIB00000846261,CCMSLIB00000845704,0.0909090909090909,1.0,0.6313362543676361,0.7272727272727273,23,0.9891397351131956,4,0,4,325.092,132.04200000000003,12,0.0,-1.0,0.0,True
CCMSLIB00005722791,CCMSLIB00005722440,0.0,0.75,0.4577718803552729,0.3018867924528302,54,0.5321783317028879,7,0,7,781.422,14.014999999999986,28,0.0,-1.0,0.0,False
CCMSLIB00000846735,CCMSLIB00000847289,0.0,0.5294117647058824,0.3847889536322771,0.5,43,0.97392894324785,6,0,6,611.16,162.053,7,0.0,-1.0,0.0,True
CCMSLIB00000846433,CCMSLIB00000848477,0.0,0.75,0.6768364588817182,0.775,41,0.9485625801920428,17,10,7,581.186,14.015999999999964,30,0.9,16.333333333333332,0.5483726381144579,True
CCMSLIB00000848112,CCMSLIB00000848144,0.0,0.3333333333333333,0.3887222754613827,0.7714285714285715,36,0.5971595628077517,58,1,57,503.336,162.053,98,1.0,4.0,0.0088065940546463,True
CCMSLIB00000846113,CCMSLIB00000849053,0.1111111111111111,1.0,0.6098227517823449,1.0,20,0.9995441866680688,4,0,4,277.18,28.03100000000001,6,0.0,-1.0,0.0,True
CCMSLIB00000847842,CCMSLIB00000848126,0.0,0.5,0.1879426895176142,0.0967741935483871,32,0.99833357469843,2,0,2,449.108,162.05199999999996,6,0.0,-1.0,0.0,True
CCMSLIB00000847642,CCMSLIB00005721883,1.0,1.0,0.6453137526300763,1.0,24,0.5678641958742894,51,7,44,343.211,14.016999999999996,100,0.5714285714285714,3.75,0.0965646153782633,True
CCMSLIB00000848634,CCMSLIB00000849003,0.0,0.8461538461538461,0.7288410021347183,0.875,25,0.9928178192764614,7,0,7,355.102,162.03200000000004,13,0.0,-1.0,0.0,True
CCMSLIB00000846817,CCMSLIB00000848891,0.0,0.75,0.7748354875836951,0.7272727272727273,23,0.3353997679271826,38,17,21,313.143,68.06300000000005,98,0.7647058823529411,3.615384615384616,0.1517480698285714,True
CCMSLIB00000845060,CCMSLIB00000848355,0.0,0.8235294117647058,0.5267595301758445,0.2439024390243902,42,0.9998290493170958,5,3,2,595.165,15.995000000000005,5,0.6666666666666666,43.0,0.5760629248447297,True
CCMSLIB00000847988,CCMSLIB00005721178,0.0,0.6428571428571429,0.7781663382029534,0.825,41,0.8082519278872374,58,54,4,579.171,15.99599999999998,99,0.5555555555555556,78.16666666666667,1.3507870680009024,True
CCMSLIB00000848164,CCMSLIB00000853669,0.5,1.0,0.3421768796812196,0.9583333333333334,25,0.8911440589081662,8,4,4,355.102,14.01600000000002,11,0.75,3.0,0.5383567034394295,True
CCMSLIB00000845821,CCMSLIB00000847773,0.0,0.8333333333333334,0.8687402697771952,0.9,41,0.9875713035440586,21,11,10,581.186,30.010999999999967,26,0.8181818181818182,13.666666666666666,0.5870641011373279,True
CCMSLIB00000847829,CCMSLIB00000847540,0.0,0.8421052631578947,0.6987585807296159,0.2333333333333333,31,0.7575771634708547,32,24,8,448.152,58.005,82,0.5416666666666666,2.230769230769231,0.1716640570398403,True
CCMSLIB00005721371,CCMSLIB00000848866,0.0,0.4,0.465214921090775,0.4864864864864865,38,0.9274749726559608,71,18,53,535.146,30.00900000000001,98,0.6666666666666666,118.16666666666669,0.2548494929254975,False
CCMSLIB00000851676,CCMSLIB00000856084,0.0,0.625,0.47381335698275,0.1818181818181818,34,0.2490698206429347,32,5,27,471.347,13.979000000000042,90,0.6,6.333333333333333,0.0258353763119782,True
CCMSLIB00000845214,CCMSLIB00000847856,0.0,0.8666666666666667,0.8824902041761278,0.9032258064516128,32,0.9352387798794956,61,37,24,451.123,15.995000000000005,99,0.7567567567567568,28.285714285714285,0.5364507734122401,True
CCMSLIB00000854405,CCMSLIB00000850533,0.0,0.6428571428571429,0.5667086195285946,0.9,51,0.998442345614606,12,3,9,720.25,42.00999999999999,12,1.0,29.0,0.4381572820281608,True
CCMSLIB00000845060,CCMSLIB00000846809,0.0,0.5294117647058824,0.4221500348260007,0.3414634146341463,42,0.9482336349319134,5,1,4,595.165,146.058,5,1.0,85.0,0.5760629248447297,True
CCMSLIB00000847225,CCMSLIB00000847397,0.0,0.0,0.0,0.0,54,0.0,0,0,0,771.27,15.995000000000005,6,0.0,-1.0,0.0,True
CCMSLIB00005721828,CCMSLIB00000846029,0.3333333333333333,1.0,0.8062493292337954,1.0,34,0.9855795048475297,8,0,8,479.156,146.05599999999998,14,0.0,-1.0,0.0,False
CCMSLIB00000855549,CCMSLIB00000854795,0.04,1.0,0.7941396970858968,0.7631578947368421,77,0.8376301180638606,63,18,45,1105.54,16.0,100,0.7222222222222222,3.230769230769231,0.0855533452640713,True
CCMSLIB00000854339,CCMSLIB00000851040,0.0,0.8,0.6035701669268406,0.547945205479452,74,0.7416075014847162,59,10,49,1063.57,58.0,100,0.6,5.833333333333333,0.0483165592849203,True
CCMSLIB00000851059,CCMSLIB00000846529,0.0,0.8333333333333334,0.6438265447021504,0.5833333333333334,25,0.2711143403025934,14,2,12,343.118,14.014999999999986,100,1.0,5.0,0.1080417444063208,True
CCMSLIB00000855549,CCMSLIB00000854799,0.0,0.6296296296296297,0.3155906481463555,0.3552631578947368,77,0.8831324956567048,53,1,52,1105.54,162.05999999999997,100,1.0,3.0,0.010986122886681,True
CCMSLIB00000847478,CCMSLIB00000847479,0.1428571428571428,1.0,0.7142342636790237,1.0,23,0.9977964624978516,12,0,12,314.248,28.03100000000001,13,0.0,-1.0,0.0,True
CCMSLIB00000847752,CCMSLIB00000847826,0.1,1.0,0.7213288991433828,0.84375,33,0.633756447488119,6,0,6,465.102,168.00599999999997,11,0.0,-1.0,0.0,True
CCMSLIB00000848450,CCMSLIB00000848637,0.0909090909090909,1.0,0.8100140380190234,0.9333333333333332,31,0.9997869475940828,3,0,3,433.113,13.978999999999983,4,0.0,-1.0,0.0,True
CCMSLIB00000846890,CCMSLIB00000847828,0.0,0.8,0.7491236012545259,0.7619047619047619,22,0.8047915603023953,9,0,9,303.086,68.06299999999999,19,0.0,-1.0,0.0,True
CCMSLIB00000848446,CCMSLIB00000847365,0.0,0.0,0.2078107899714539,0.1363636363636363,23,0.3929673243718656,40,7,33,321.242,58.00599999999997,98,0.2857142857142857,2.0,0.0082747981246564,True
CCMSLIB00000848351,CCMSLIB00000848648,0.0,0.5454545454545454,0.7207700612899463,0.4736842105263157,20,0.1544973042658354,2,0,2,271.096,106.04199999999996,15,0.0,-1.0,0.0,True
CCMSLIB00000848157,CCMSLIB00000845642,0.0,0.5,0.1883769304681886,0.2083333333333333,25,0.9535645905606192,35,22,13,347.076,14.015999999999964,56,0.9545454545454546,8.523809523809524,0.9843655902570514,True
CCMSLIB00000848129,CCMSLIB00000845714,0.0,0.3636363636363636,0.3777524880251695,0.1666666666666666,19,0.3260814156884038,4,4,0,259.096,12.0,20,0.75,1.0,0.0,True
CCMSLIB00000847618,CCMSLIB00005721186,0.0,0.75,0.6349764220185591,0.5961538461538461,53,0.0999164044539017,9,0,9,757.255,14.014999999999986,14,0.0,-1.0,0.0,True
CCMSLIB00000854301,CCMSLIB00000851395,0.2,1.0,0.5019011020733012,0.8888888888888888,28,0.0627272265449951,7,4,3,391.139,15.995000000000005,89,1.0,4.5,0.2011943897265369,True
CCMSLIB00000848634,CCMSLIB00000846161,0.0,0.6153846153846154,0.6697854572943378,0.7916666666666666,25,0.988479974331682,6,0,6,355.102,162.03200000000004,13,0.0,-1.0,0.0,True
CCMSLIB00000854789,CCMSLIB00000855634,0.0,0.8235294117647058,0.5121299636757355,0.7222222222222222,37,0.981067550152445,8,2,6,523.181,15.995000000000005,12,1.0,4.0,1.1014422043319636,True
CCMSLIB00000851230,CCMSLIB00000855484,0.0,0.8571428571428571,0.6096388227210241,0.8235294117647058,18,0.588363451969142,37,15,22,251.164,13.978999999999983,94,0.6666666666666666,1.6,0.0290291136390614,True
CCMSLIB00000845056,CCMSLIB00000846944,0.0,0.5,0.3230445129404742,0.7096774193548387,32,0.9986803635778287,3,0,3,449.108,132.04199999999997,8,0.0,-1.0,0.0,True
CCMSLIB00000848072,CCMSLIB00000848930,0.1111111111111111,1.0,0.8135541253177385,0.896551724137931,30,0.9973062056488836,2,0,2,419.097,162.053,8,0.0,-1.0,0.0,True
CCMSLIB00000849080,CCMSLIB00000847934,0.0,0.0476190476190476,0.0628919964997379,0.2040816326530612,50,0.961885127674658,40,1,39,722.395,42.01099999999997,41,1.0,124.0,0.201636485542049,True
CCMSLIB00000850626,CCMSLIB00000854456,0.0,0.8181818181818182,0.5544846620231422,0.1785714285714285,29,0.5731679537957619,52,14,38,409.222,58.00600000000003,93,0.4285714285714285,3.1666666666666665,0.1150040016715599,True
CCMSLIB00005723089,CCMSLIB00005721948,0.5,1.0,0.3194927165654746,1.0,28,0.3069990899681131,12,6,6,389.196,12.0,99,0.6666666666666666,4.0,0.030582688713134,False
CCMSLIB00000852613,CCMSLIB00000854767,0.5,1.0,0.5703717440607418,0.972972972972973,38,0.9843413001964478,17,1,16,539.176,14.015999999999964,21,1.0,3.0,0.0386157245817299,True
CCMSLIB00000856054,CCMSLIB00000854933,0.5,1.0,0.6853551283409859,0.9642857142857144,29,0.864837139255018,22,2,20,405.227,42.01100000000002,33,1.0,5.5,0.0546721814917155,True
CCMSLIB00000846928,CCMSLIB00000855956,0.0,0.7777777777777778,0.8269690265388013,0.8947368421052632,20,0.2659409481355055,29,4,25,264.138,68.06300000000005,47,1.0,1.5,0.0233747295461299,True
CCMSLIB00000849017,CCMSLIB00000846403,0.0,0.5882352941176471,0.3757339854301222,0.175,41,0.9983158364488456,5,0,5,579.171,15.993999999999916,6,0.0,-1.0,0.0,True
CCMSLIB00000848033,CCMSLIB00005721589,0.0,0.2352941176470588,0.4308416960014117,0.3,31,0.1536026287868518,32,3,29,427.211,43.99099999999999,62,1.0,14.666666666666666,0.0639168772198642,True
CCMSLIB00000847921,CCMSLIB00000848992,0.0,0.1,0.2427120546049614,0.9166666666666666,25,0.1177120242247089,16,3,13,349.092,14.015000000000043,54,0.3333333333333333,13.0,0.0752118712575266,True
CCMSLIB00000853270,CCMSLIB00000854392,0.0,0.7058823529411765,0.5752837930360465,0.5135135135135135,38,0.026393363904621,6,2,4,551.197,206.058,40,1.0,17.0,0.3956860145105076,True
CCMSLIB00000848290,CCMSLIB00000846882,0.0,0.875,0.4556447156952467,0.6190476190476191,43,0.9995440129902322,3,0,3,611.16,30.01100000000008,5,0.0,-1.0,0.0,True
CCMSLIB00000845082,CCMSLIB00000848640,0.0,0.6666666666666666,0.7632582713364207,0.75,33,0.7960362115106292,57,22,35,465.321,15.994999999999948,99,0.7272727272727273,9.4375,0.221522765449649,True
CCMSLIB00000847467,CCMSLIB00000847333,0.0,0.4666666666666667,0.5072891349095957,0.0769230769230769,40,0.1076544037961646,23,5,18,565.155,30.00999999999999,99,0.6,20.0,0.1076071388927163,True
CCMSLIB00000850524,CCMSLIB00000853342,0.0,0.7916666666666666,0.5857469111855377,0.4782608695652174,47,0.99614754600892,15,0,15,669.239,162.053,15,0.0,-1.0,0.0,True
CCMSLIB00000847155,CCMSLIB00000846905,0.0,0.7333333333333333,0.6741429337773206,0.4,31,0.976211284240744,9,5,4,435.128,15.995000000000005,12,0.8,1.75,0.8664339756999316,True
CCMSLIB00000852258,CCMSLIB00000850819,0.0,0.875,0.3628512024907632,0.2272727272727272,23,0.3926937224888764,13,5,8,317.211,15.995000000000005,35,0.6,2.6666666666666665,0.0581597000431951,True
CCMSLIB00000845164,CCMSLIB00000845944,0.0,0.875,0.748907302383162,0.8571428571428571,15,0.270515772924963,26,15,11,207.065,30.00999999999999,55,0.8,2.083333333333333,0.1316664989835665,True
CCMSLIB00000849053,CCMSLIB00000847457,0.0909090909090909,1.0,0.5801109417239916,0.5238095238095238,22,0.9990583703603833,4,0,4,305.211,28.03100000000001,4,0.0,-1.0,0.0,True
CCMSLIB00005721458,CCMSLIB00000847709,1.0,1.0,0.7955700228175796,1.0,18,0.1234278690603427,12,0,12,247.098,42.009000000000015,36,0.0,-1.0,0.0,False
