id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00010107045,CCMSLIB00010106388,0.0,0.4285714285714285,0.2635971966928653,0.32,26,0.0
CCMSLIB00010115832,CCMSLIB00010115018,0.0,0.0,0.0,0.0,15,0.0
CCMSLIB00010123003,CCMSLIB00010102327,0.0,0.2857142857142857,0.4549934677074289,0.3333333333333333,13,0.0
CCMSLIB00010117759,CCMSLIB00010104637,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010113178,CCMSLIB00010111980,0.0,0.8,0.6941947179445948,0.4375,17,0.0
CCMSLIB00010118722,CCMSLIB00010114058,0.0,0.4,0.2862787455278054,0.75,9,0.0
CCMSLIB00010123003,CCMSLIB00010125677,0.0,0.1428571428571428,0.0024787670492091,0.75,13,0.0
CCMSLIB00010126784,CCMSLIB00010126780,0.0,0.0,0.0,0.0,12,0.0
CCMSLIB00010104569,CCMSLIB00010115890,0.0,0.1818181818181818,0.0099918621649335,0.1304347826086956,24,0.0
CCMSLIB00010103083,CCMSLIB00010124514,1.0,1.0,0.7152893129481881,1.0,15,0.2873122276109727
CCMSLIB00010109130,CCMSLIB00010123648,1.0,1.0,0.6205912844227518,1.0,22,0.4578985987121093
CCMSLIB00010105873,CCMSLIB00010107712,0.0,0.0,0.0,0.8333333333333334,19,0.0
CCMSLIB00010122344,CCMSLIB00010121962,0.0,0.2222222222222222,0.0301974362677593,0.0,25,0.0
CCMSLIB00010107280,CCMSLIB00010109138,0.0,0.1538461538461538,0.0040867826770953,0.6666666666666666,25,0.0
CCMSLIB00010102983,CCMSLIB00010126558,0.0,0.4,0.653599334600687,0.9473684210526316,20,0.2413726384951643
CCMSLIB00010109042,CCMSLIB00010111368,0.0,0.0,0.0,0.0,28,0.0
CCMSLIB00010115143,CCMSLIB00010105040,0.0,0.7272727272727273,0.6782716253556353,0.7619047619047619,22,0.0333835905026428
CCMSLIB00010115392,CCMSLIB00010107414,1.0,1.0,1.0,1.0,20,0.0642560901209996
CCMSLIB00010102903,CCMSLIB00010125454,0.0,0.0,0.0,0.0,6,0.0
CCMSLIB00010124226,CCMSLIB00010124107,0.0,0.0,0.0,0.0,22,0.0
CCMSLIB00010107335,CCMSLIB00010122881,0.0,0.0,0.0,0.0,15,0.0
CCMSLIB00010125402,CCMSLIB00010119689,0.0,0.0,0.0177242385776841,0.6,11,0.0
CCMSLIB00010116898,CCMSLIB00010105782,1.0,1.0,1.0,1.0,13,0.0022322832629773
CCMSLIB00010126863,CCMSLIB00010118795,0.0,0.5384615384615384,0.4243728976409676,0.7272727272727273,23,0.0
CCMSLIB00010122314,CCMSLIB00010109753,0.0,0.8333333333333334,0.8187307694525954,0.0625,33,0.0
CCMSLIB00010103740,CCMSLIB00010103519,0.0,0.8181818181818182,0.8007374226881,0.4285714285714285,22,0.0
CCMSLIB00010115023,CCMSLIB00010104226,0.0,0.0,0.0,0.0,19,0.0
CCMSLIB00010105873,CCMSLIB00010119043,0.0,0.0,0.0,0.8333333333333334,19,0.0
CCMSLIB00010121348,CCMSLIB00010111218,0.0,0.0,0.0,0.0,24,0.0
CCMSLIB00010117786,CCMSLIB00010117569,0.0,0.5454545454545454,0.3608956655185381,0.2941176470588235,18,0.0
CCMSLIB00010123768,CCMSLIB00010123355,1.0,1.0,0.7204360056046898,1.0,24,0.5310463786522245
CCMSLIB00010126826,CCMSLIB00010115335,0.0,0.5,0.3678796251111169,0.125,9,0.0
CCMSLIB00010126515,CCMSLIB00010118396,0.0,0.4,0.2289895821811915,0.875,9,0.0036553385565244
CCMSLIB00010114077,CCMSLIB00010108349,0.0,0.0,0.00679053710388,0.6,11,0.0
CCMSLIB00010103937,CCMSLIB00010105422,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010106601,CCMSLIB00010107130,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00010109094,CCMSLIB00010111652,1.0,1.0,0.7517377079139274,1.0,21,0.00941867969292
CCMSLIB00010115270,CCMSLIB00010106611,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010126782,CCMSLIB00010126732,0.0,0.5,0.3678795637979022,0.0,12,0.0
CCMSLIB00010115746,CCMSLIB00010115519,0.0,0.0,0.0,0.0,18,0.0
CCMSLIB00010117003,CCMSLIB00010116082,1.0,1.0,0.7955905982236553,1.0,22,0.1740839481536945
CCMSLIB00010120368,CCMSLIB00010121342,0.0,0.0,0.0,0.0,22,0.0
CCMSLIB00010102234,CCMSLIB00010102278,0.0,0.2857142857142857,0.0820851012301599,0.4166666666666667,13,0.0
CCMSLIB00010114728,CCMSLIB00010104504,0.0,0.3333333333333333,0.103220781094638,0.0,21,0.0
CCMSLIB00010105289,CCMSLIB00010114060,0.0,0.0,0.0,0.0,26,0.0
CCMSLIB00010102923,CCMSLIB00010103293,0.0,0.0,0.0,0.0,10,0.0
CCMSLIB00010121884,CCMSLIB00010104449,0.0,0.8,0.7542347918148091,0.9333333333333332,16,0.0174040932466579
CCMSLIB00010126756,CCMSLIB00010126559,0.0,0.0,0.0,0.5714285714285714,15,0.0
CCMSLIB00010106534,CCMSLIB00010104473,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010114910,CCMSLIB00010103861,0.0,0.0,0.0,0.0,21,0.0
CCMSLIB00010123270,CCMSLIB00010106126,0.0,0.5714285714285714,0.4723666413097295,0.8333333333333334,13,0.0
CCMSLIB00010104042,CCMSLIB00010116364,0.0,0.6923076923076923,0.6038755637948083,0.28,26,0.0
CCMSLIB00010107353,CCMSLIB00010117369,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010118967,CCMSLIB00010120420,0.0,0.1538461538461538,0.219569321887549,0.1904761904761904,22,0.0
CCMSLIB00010119689,CCMSLIB00010111074,0.0,0.25,0.0497871430484851,0.8181818181818182,12,0.0
CCMSLIB00010109197,CCMSLIB00010108480,0.0,0.8333333333333334,0.7932152299881603,0.8333333333333334,19,0.1648327912927021
CCMSLIB00010118192,CCMSLIB00010104690,1.0,1.0,1.0,1.0,24,0.0253592611859067
CCMSLIB00010117783,CCMSLIB00010108632,0.0,0.6363636363636364,0.5030887888382759,0.2352941176470588,18,0.0
CCMSLIB00010114346,CCMSLIB00010103040,0.0,0.2222222222222222,0.1424714672655787,0.5555555555555556,19,0.0
CCMSLIB00010106133,CCMSLIB00010119046,0.0,0.0,0.0,0.0,20,0.0
CCMSLIB00010113232,CCMSLIB00010113194,0.0,0.9333333333333332,0.8763926756139437,0.8928571428571429,29,0.0301799415214171
CCMSLIB00010120335,CCMSLIB00010107103,0.0,0.2307692307692307,0.0356740329850316,0.76,26,0.0
CCMSLIB00010106421,CCMSLIB00010115972,0.0,0.0,0.0,0.0,17,0.0
CCMSLIB00010123002,CCMSLIB00010122722,1.0,1.0,0.5293953347733185,1.0,13,0.4023245209078551
