id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine_true_site
CCMSLIB00000085114,CCMSLIB00000085038,0.0,0.6666666666666666,0.6324712235282427,0.9565217391304348,24,0.0048453453522362
CCMSLIB00000085225,CCMSLIB00000085557,0.0,0.2222222222222222,0.0173471611561619,0.0,19,0.0
CCMSLIB00000085854,CCMSLIB00000085240,0.0,0.9,0.8612234512714186,0.9523809523809524,22,0.0269442156633275
CCMSLIB00000084991,CCMSLIB00000086051,0.0,0.7777777777777778,0.7040503234336667,0.8888888888888888,19,0.3204490559731013
CCMSLIB00000085562,CCMSLIB00000085793,0.0,0.0,0.1239257648724936,0.1923076923076923,27,0.0
CCMSLIB00000085412,CCMSLIB00000085178,0.0,0.2222222222222222,0.0200959622191191,0.0,19,0.0
CCMSLIB00000085412,CCMSLIB00000085335,0.0,0.2222222222222222,0.0107251354665965,0.0,19,0.0
CCMSLIB00000085881,CCMSLIB00000085120,0.0,0.7272727272727273,0.6872893110076539,0.7727272727272727,23,0.0
CCMSLIB00000084784,CCMSLIB00000085054,0.0,0.7272727272727273,0.5841746665411205,0.0,25,0.0
CCMSLIB00000085412,CCMSLIB00000086051,0.0,0.2222222222222222,0.0547199575291035,0.6666666666666666,19,0.0
CCMSLIB00000085225,CCMSLIB00000085335,0.0,0.2222222222222222,0.0107251354665965,0.0,19,0.0
CCMSLIB00000085985,CCMSLIB00000085697,0.0,0.3571428571428571,0.254141982311918,0.9285714285714286,29,0.001747856296718
CCMSLIB00000084979,CCMSLIB00000085867,0.0,0.2222222222222222,0.0200959622191191,0.0,19,0.0
CCMSLIB00000085412,CCMSLIB00000085643,0.0,0.2222222222222222,0.0236916492608005,0.6111111111111112,19,0.0
CCMSLIB00000085331,CCMSLIB00000085776,0.0,0.8333333333333334,0.8187307694525954,0.1153846153846153,27,0.0
CCMSLIB00000084845,CCMSLIB00000085114,0.0,0.7272727272727273,0.6596241481548794,0.0,23,0.0
CCMSLIB00000086028,CCMSLIB00000085673,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00000084981,CCMSLIB00000085485,0.0,0.5,0.4646036574249873,0.75,25,0.0
CCMSLIB00000085862,CCMSLIB00000085197,0.0,0.5454545454545454,0.4345982688679347,0.0476190476190476,22,0.0
CCMSLIB00000085976,CCMSLIB00000085040,0.0,0.5833333333333334,0.6182997890112847,0.96,26,0.0023338687157156
CCMSLIB00000085865,CCMSLIB00000085116,0.0,0.0,0.0,0.0,28,0.0
CCMSLIB00000085225,CCMSLIB00000085137,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085776,CCMSLIB00000085116,0.0,0.5,0.3136191751312924,0.6666666666666666,28,0.0
CCMSLIB00000085054,CCMSLIB00000085856,0.0,0.5833333333333334,0.6405269536940611,0.96,26,0.0101101719113704
CCMSLIB00000084979,CCMSLIB00000085137,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085881,CCMSLIB00000085319,0.0,0.0,0.0,0.0,23,0.0
CCMSLIB00000085060,CCMSLIB00000085485,0.0,0.5,0.4596519618793248,0.75,25,0.0
CCMSLIB00000084979,CCMSLIB00000085793,0.0,0.2222222222222222,0.0171479221568019,0.0,19,0.0
CCMSLIB00000085040,CCMSLIB00000085856,0.0,0.8571428571428571,0.7788460117466989,0.9666666666666668,31,0.0020525060520707
CCMSLIB00000085239,CCMSLIB00000085789,1.0,1.0,1.0,1.0,22,0.0280204061277206
CCMSLIB00000084845,CCMSLIB00000085500,0.0,0.9090909090909092,0.8813413291737903,0.7272727272727273,23,0.0
CCMSLIB00000084784,CCMSLIB00000084950,0.0,0.4545454545454545,0.4233298955272629,0.0,25,0.0
CCMSLIB00000086103,CCMSLIB00000085431,0.0,0.7857142857142857,0.6113396889338871,0.7931034482758621,30,0.0
CCMSLIB00000084981,CCMSLIB00000085054,0.0,0.5,0.4630601352498258,0.7916666666666666,25,0.0
CCMSLIB00000085049,CCMSLIB00000085806,0.0,0.0,0.4655902767872935,0.9130434782608696,24,0.0042572069886539
CCMSLIB00000085263,CCMSLIB00000085976,0.0,0.6666666666666666,0.6336762305072607,0.125,25,0.0
CCMSLIB00000084872,CCMSLIB00000085327,1.0,1.0,0.7453821026846759,1.0,21,0.527332230020395
CCMSLIB00000085263,CCMSLIB00000084937,0.0,0.6666666666666666,0.5273513270814089,0.0,25,0.0
CCMSLIB00000085737,CCMSLIB00000085210,0.0,0.3333333333333333,0.1891462543184426,0.6333333333333333,31,0.0
CCMSLIB00000085800,CCMSLIB00000084906,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000085263,CCMSLIB00000085856,0.0,0.6666666666666666,0.6541618418817866,0.0416666666666666,25,0.0
CCMSLIB00000085724,CCMSLIB00000085497,0.0,0.4615384615384615,0.3802963176307493,0.7692307692307693,27,0.0
CCMSLIB00000085976,CCMSLIB00000085329,0.0,0.6666666666666666,0.506522955625762,0.92,26,0.0025663907377111
CCMSLIB00000085331,CCMSLIB00000085865,0.0,0.8333333333333334,0.8187307694525954,0.1153846153846153,27,0.0
CCMSLIB00000084951,CCMSLIB00000085276,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000085976,CCMSLIB00000085212,0.0,0.6666666666666666,0.5676119364467078,0.92,26,0.0035804288202847
CCMSLIB00000085282,CCMSLIB00000085275,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000084826,CCMSLIB00000084833,0.0,0.8181818181818182,0.5500812236502153,0.9166666666666666,25,0.0016588585027191
CCMSLIB00000085225,CCMSLIB00000085939,0.0,0.2222222222222222,0.0107251354665965,0.0,19,0.0
CCMSLIB00000085881,CCMSLIB00000085500,0.0,0.0,0.0,0.0,23,0.0
CCMSLIB00000085976,CCMSLIB00000085697,0.0,0.4166666666666667,0.545339674529927,0.88,26,0.0006035672317422
CCMSLIB00000084845,CCMSLIB00000085120,0.0,0.7272727272727273,0.7308334480361975,0.6363636363636364,23,0.0
CCMSLIB00000084979,CCMSLIB00000085939,0.0,0.2222222222222222,0.0107251354665965,0.0,19,0.0
CCMSLIB00000084979,CCMSLIB00000085190,0.0,0.2222222222222222,0.0547049951907088,0.6666666666666666,19,0.0
CCMSLIB00000085976,CCMSLIB00000084950,0.0,0.6666666666666666,0.506522955625762,0.92,26,0.0025663907377111
CCMSLIB00000085412,CCMSLIB00000085867,0.0,0.2222222222222222,0.0200959622191191,0.0,19,0.0
CCMSLIB00000085865,CCMSLIB00000085431,0.0,0.0,0.0,0.0,28,0.0
CCMSLIB00000085881,CCMSLIB00000085114,0.0,0.0,0.0,0.0,23,0.0
CCMSLIB00000085960,CCMSLIB00000085437,0.0,0.0,0.0,0.0,27,0.0
CCMSLIB00000085114,CCMSLIB00000084981,0.0,0.75,0.7165313371119835,0.1304347826086956,24,0.0
CCMSLIB00000085060,CCMSLIB00000085054,0.0,0.5,0.4729519500611147,0.75,25,0.0
CCMSLIB00000085526,CCMSLIB00000085535,0.0,0.9166666666666666,0.5486179595136328,0.0416666666666666,25,0.0
CCMSLIB00000084784,CCMSLIB00000085985,0.0,0.4545454545454545,0.4233298955272629,0.0,25,0.0
CCMSLIB00000085282,CCMSLIB00000085276,0.0,0.0,0.0,0.0,13,0.0
CCMSLIB00000085276,CCMSLIB00000085915,0.0,0.0,0.0,0.0,14,0.0
CCMSLIB00000085997,CCMSLIB00000085414,0.0,0.75,0.5887417863996133,0.2307692307692307,27,0.0
CCMSLIB00000085225,CCMSLIB00000085793,0.0,0.2222222222222222,0.0171479221568019,0.0,19,0.0
CCMSLIB00000085225,CCMSLIB00000085562,0.0,0.1111111111111111,0.0146843671119481,0.0,19,0.0
CCMSLIB00000085114,CCMSLIB00000085060,0.0,0.75,0.7165313371119835,0.1304347826086956,24,0.0
CCMSLIB00000085054,CCMSLIB00000084950,0.0,0.4166666666666667,0.4790518976097699,0.92,26,0.0085486052233775
CCMSLIB00000084962,CCMSLIB00000086037,0.0,0.5833333333333334,0.5136121382338938,0.9583333333333334,25,0.2944529284155485
CCMSLIB00000085239,CCMSLIB00000085097,0.0,0.7272727272727273,0.6872893110076539,0.0,22,0.0
