id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00010122279,CCMSLIB00010106946,0.02,0.7040000000000001,0.6461836317521275,0.7882352941176473,18
CCMSLIB00010104961,CCMSLIB00010120540,0.04,0.5488888888888889,0.4447149694120612,0.4352941176470585,18
CCMSLIB00010115269,CCMSLIB00010104230,0.04,0.5911111111111114,0.4957262392701123,0.2576470588235291,18
CCMSLIB00010107126,CCMSLIB00010119549,0.06,0.5199999999999999,0.3994253231541503,0.6180952380952387,22
CCMSLIB00010120939,CCMSLIB00010107129,0.12,0.634,0.5594116352187843,0.5009999999999998,21
CCMSLIB00010115095,CCMSLIB00010104499,0.04,0.3633333333333333,0.2917139441163163,0.7123076923076929,14
CCMSLIB00010117474,CCMSLIB00010117370,0.02,0.6940000000000001,0.6328413668703782,0.8147368421052633,20
CCMSLIB00010121014,CCMSLIB00010114554,0.12,0.512,0.3912237086243122,0.5975,9
CCMSLIB00010117370,CCMSLIB00010118464,0.02,0.4979999999999999,0.3743845082749644,0.4289999999999998,21
CCMSLIB00010117212,CCMSLIB00010106133,0.06,0.4422222222222222,0.3577619526408104,0.5644444444444449,19
CCMSLIB00010103376,CCMSLIB00010126497,0.14,0.4166666666666667,0.3396365044778215,0.14,9
CCMSLIB00010117137,CCMSLIB00010104697,0.06,0.5100000000000001,0.4126036623440176,0.4633333333333331,19
CCMSLIB00010115834,CCMSLIB00010115019,0.02,0.3228571428571428,0.235822601747514,0.7300000000000003,15
CCMSLIB00010125071,CCMSLIB00010125802,0.06,0.490909090909091,0.3794642041056451,0.712380952380953,22
CCMSLIB00010120335,CCMSLIB00010116348,0.0,0.5523076923076924,0.4496455555985156,0.0784,26
CCMSLIB00010107280,CCMSLIB00010120479,0.06,0.4107692307692307,0.3291441640737275,0.6641666666666667,25
CCMSLIB00010126696,CCMSLIB00010103201,0.12,0.3933333333333333,0.2914299008394458,0.3919999999999998,6
CCMSLIB00010118332,CCMSLIB00010120154,0.02,0.48,0.3762633347461216,0.6400000000000001,34
CCMSLIB00010105317,CCMSLIB00010117740,0.0,0.6476923076923079,0.5710885564110046,0.8999999999999995,23
CCMSLIB00010102362,CCMSLIB00010102234,0.12,0.4800000000000001,0.3590755430741326,0.12,10
CCMSLIB00010124739,CCMSLIB00010126748,0.02,0.6066666666666667,0.5137108679351402,0.2976470588235296,18
CCMSLIB00010114129,CCMSLIB00010118619,0.1,0.424,0.3325468029631823,0.8875,9
CCMSLIB00010109598,CCMSLIB00010111734,0.06,0.5339999999999999,0.4161840829580953,0.6020000000000005,21
CCMSLIB00010114942,CCMSLIB00010105349,0.02,0.472,0.3866879271115139,0.2976470588235296,18
CCMSLIB00010115745,CCMSLIB00010103469,0.02,0.512,0.408601781419266,0.2976470588235296,18
CCMSLIB00010118468,CCMSLIB00010108216,0.06,0.5199999999999999,0.3994253231541503,0.6180952380952387,22
CCMSLIB00010106917,CCMSLIB00010105412,0.08,0.68,0.6100156608587183,0.8000000000000004,23
CCMSLIB00010106133,CCMSLIB00010106598,0.06,0.5459999999999998,0.4345475864086154,0.4484210526315786,20
CCMSLIB00010117327,CCMSLIB00010112011,0.04,0.6240000000000001,0.5384572066052389,0.2576470588235291,18
CCMSLIB00010106448,CCMSLIB00010108633,0.08,0.5309090909090909,0.4343730176264524,0.6800000000000006,18
CCMSLIB00010120030,CCMSLIB00010110084,0.06,0.5483333333333335,0.4472443892021349,0.9113043478260876,24
CCMSLIB00010119805,CCMSLIB00010110002,0.04,0.502,0.3993597740325432,0.3885714285714285,22
CCMSLIB00010109336,CCMSLIB00010119762,0.02,0.6785714285714284,0.6086812513075395,0.2309090909090907,23
CCMSLIB00010118028,CCMSLIB00010109804,0.04,0.5800000000000001,0.4841049441749891,0.43875,17
CCMSLIB00010113681,CCMSLIB00010125227,0.04,0.4528571428571429,0.3349792248876479,0.4714285714285715,29
CCMSLIB00010103146,CCMSLIB00010126942,0.16,0.6360000000000001,0.5568348833802423,0.8799999999999996,8
CCMSLIB00010109468,CCMSLIB00010118795,0.02,0.5692307692307693,0.4708000813290037,0.4381818181818181,23
CCMSLIB00010118385,CCMSLIB00010118979,0.02,0.4585714285714284,0.3602502991101424,0.3216,26
CCMSLIB00010126668,CCMSLIB00010126959,0.12,0.5240000000000001,0.4188300264264699,0.2228571428571427,8
CCMSLIB00010118671,CCMSLIB00010111546,0.04,0.3914285714285715,0.2928590405494916,0.8014285714285709,15
CCMSLIB00010116133,CCMSLIB00010104296,0.04,0.3960000000000001,0.2800588099965593,0.2357894736842106,20
CCMSLIB00010103762,CCMSLIB00010103684,0.04,0.3633333333333333,0.2917139441163163,0.7123076923076929,14
CCMSLIB00010103762,CCMSLIB00010115834,0.04,0.3633333333333333,0.2917139441163163,0.7123076923076929,14
CCMSLIB00010116874,CCMSLIB00010120670,0.04,0.5763636363636364,0.4823627728287604,0.8680000000000002,21
CCMSLIB00010125354,CCMSLIB00010117925,0.08,0.5222222222222223,0.4196704160585617,0.4447058823529409,18
CCMSLIB00010126593,CCMSLIB00010126748,0.12,0.485,0.3924271840727311,0.12,18
CCMSLIB00010102099,CCMSLIB00010102244,0.1,0.496,0.3788583008605215,0.8999999999999995,10
CCMSLIB00010115993,CCMSLIB00010115270,0.02,0.4866666666666666,0.3656237213911222,0.14,17
CCMSLIB00010119632,CCMSLIB00010119657,0.02,0.59125,0.4918975824020493,0.9251851851851848,28
CCMSLIB00010116926,CCMSLIB00010117751,0.12,0.5499999999999998,0.4562662052649662,0.12,17
CCMSLIB00010118029,CCMSLIB00010115575,0.1,0.646666666666667,0.5647637667212336,0.4275,17
CCMSLIB00010115062,CCMSLIB00010105582,0.04,0.7092307692307694,0.653048689347158,0.6950000000000003,25
CCMSLIB00010120691,CCMSLIB00010104770,0.08,0.498,0.4078851107278039,0.6800000000000006,18
CCMSLIB00010102042,CCMSLIB00010113189,0.06,0.4725,0.3403938952912479,0.9328571428571428,15
CCMSLIB00010126696,CCMSLIB00010126816,0.12,0.3933333333333333,0.2914299008394458,0.3919999999999998,6
CCMSLIB00010102900,CCMSLIB00010107057,0.12,0.512,0.3912237086243122,0.5975,9
CCMSLIB00010113575,CCMSLIB00010113850,0.08,0.5157142857142858,0.3964309287600768,0.1843243243243243,38
CCMSLIB00010117084,CCMSLIB00010116656,0.04,0.4849999999999999,0.3914782988660362,0.3885714285714285,22
CCMSLIB00010114075,CCMSLIB00010108351,0.1,0.5028571428571428,0.4270017158208037,0.7440000000000001,11
CCMSLIB00010122263,CCMSLIB00010115666,0.04,0.504,0.3879937198557364,0.2357894736842106,20
CCMSLIB00010110421,CCMSLIB00010108121,0.04,0.6692307692307695,0.6003207735865633,0.4616666666666665,25
CCMSLIB00010124757,CCMSLIB00010102980,0.12,0.512,0.3912237086243122,0.5975,9
CCMSLIB00010104546,CCMSLIB00010119324,0.02,0.6711111111111111,0.600795308915863,0.7882352941176473,18
CCMSLIB00010112737,CCMSLIB00010112447,0.04,0.4639999999999999,0.3380692179721448,0.8946153846153847,27
CCMSLIB00010123476,CCMSLIB00010111077,0.02,0.5294117647058825,0.4188189476427069,0.4619999999999999,31
CCMSLIB00010103057,CCMSLIB00010102933,0.06,0.6360000000000002,0.5520603552329233,0.2885714285714287,8
CCMSLIB00010126695,CCMSLIB00010121014,0.22,0.4599999999999999,0.3778963454487279,0.22,6
CCMSLIB00010108515,CCMSLIB00010109468,0.04,0.5323076923076921,0.4248400376861276,0.3,22
CCMSLIB00010122576,CCMSLIB00010117759,0.06,0.46,0.3510136832154751,0.06,16
CCMSLIB00010106600,CCMSLIB00010121284,0.02,0.3679999999999999,0.2765366980690844,0.5380000000000003,21
CCMSLIB00010118505,CCMSLIB00010120076,0.02,0.498,0.3917063678121708,0.1858823529411764,18
CCMSLIB00010121151,CCMSLIB00010119843,0.04,0.5555555555555555,0.4439855153837918,0.2325,25
CCMSLIB00010104345,CCMSLIB00010106636,0.04,0.5276923076923078,0.4374113872305774,0.6533333333333339,22
CCMSLIB00010117471,CCMSLIB00010117367,0.02,0.6940000000000001,0.6328413668703782,0.8147368421052633,20
CCMSLIB00010120181,CCMSLIB00010106549,0.08,0.5466666666666667,0.4531314621017057,0.1483333333333332,13
CCMSLIB00010121361,CCMSLIB00010118958,0.02,0.5116666666666666,0.3963329662457176,0.42,20
CCMSLIB00010107126,CCMSLIB00010110001,0.02,0.4199999999999999,0.2920520215126528,0.4209523809523808,22
CCMSLIB00010111341,CCMSLIB00010121267,0.1,0.6333333333333332,0.5449239078504722,0.7440000000000001,11
