id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000085329,CCMSLIB00000085212,0.06,0.4557142857142856,0.3462028471727201,0.06,29
CCMSLIB00000085500,CCMSLIB00000085120,0.02,0.5890909090909091,0.5001436999012575,0.756521739130435,24
CCMSLIB00000085225,CCMSLIB00000085867,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085412,CCMSLIB00000085137,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085412,CCMSLIB00000085190,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085225,CCMSLIB00000085190,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085306,CCMSLIB00000084933,0.04,0.5584615384615386,0.4490014803452832,0.6237037037037034,28
CCMSLIB00000084979,CCMSLIB00000085557,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085412,CCMSLIB00000085131,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085908,CCMSLIB00000084853,0.04,0.431111111111111,0.3199638725516223,0.816,16
CCMSLIB00000085412,CCMSLIB00000085939,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085054,CCMSLIB00000085212,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085123,CCMSLIB00000085746,0.04,0.3022222222222221,0.1852399780915266,0.816,16
CCMSLIB00000085562,CCMSLIB00000085867,0.06,0.6773333333333335,0.6075077389093648,0.4061538461538462,27
CCMSLIB00000084746,CCMSLIB00000084790,0.12,0.5699999999999998,0.4801755492009512,0.12,17
CCMSLIB00000085114,CCMSLIB00000085038,0.06,0.5099999999999999,0.4025802794626025,0.9113043478260876,24
CCMSLIB00000085225,CCMSLIB00000085557,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085854,CCMSLIB00000085240,0.06,0.4800000000000001,0.3984683569558801,0.6180952380952387,22
CCMSLIB00000084991,CCMSLIB00000086051,0.04,0.5955555555555556,0.4977247492867858,0.2977777777777781,19
CCMSLIB00000085562,CCMSLIB00000085793,0.02,0.4720000000000001,0.3754997787431846,0.2023076923076922,27
CCMSLIB00000085412,CCMSLIB00000085178,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085412,CCMSLIB00000085335,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085881,CCMSLIB00000085120,0.08,0.6836363636363635,0.6158893913155197,0.8000000000000004,23
CCMSLIB00000084784,CCMSLIB00000085054,0.08,0.5327272727272726,0.4339698791919449,0.08,25
CCMSLIB00000085412,CCMSLIB00000086051,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085225,CCMSLIB00000085335,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085985,CCMSLIB00000085697,0.06,0.4557142857142856,0.3462028471727201,0.06,29
CCMSLIB00000084979,CCMSLIB00000085867,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085412,CCMSLIB00000085643,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085331,CCMSLIB00000085776,0.0,0.7066666666666666,0.6483830982334109,0.1107692307692306,27
CCMSLIB00000084845,CCMSLIB00000085114,0.1,0.5490909090909092,0.4505023097414278,0.1,23
CCMSLIB00000086028,CCMSLIB00000085673,0.12,0.6090909090909092,0.5163225594585625,0.1619047619047618,22
CCMSLIB00000084981,CCMSLIB00000085485,0.06,0.7233333333333334,0.6752230602268205,0.8141666666666667,25
CCMSLIB00000085862,CCMSLIB00000085197,0.12,0.6090909090909092,0.5163225594585625,0.1619047619047618,22
CCMSLIB00000085976,CCMSLIB00000085040,0.04,0.6533333333333333,0.5812146177755032,0.1536,26
CCMSLIB00000085865,CCMSLIB00000085116,0.04,0.6683333333333333,0.5972028043338704,0.7259259259259254,28
CCMSLIB00000085225,CCMSLIB00000085137,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085776,CCMSLIB00000085116,0.04,0.6683333333333333,0.5972028043338704,0.7259259259259254,28
CCMSLIB00000085054,CCMSLIB00000085856,0.04,0.6533333333333333,0.5812146177755032,0.1536,26
CCMSLIB00000084979,CCMSLIB00000085137,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085881,CCMSLIB00000085319,0.12,0.7345454545454544,0.6850650599794235,0.1981818181818183,23
CCMSLIB00000085060,CCMSLIB00000085485,0.06,0.7233333333333334,0.6752230602268205,0.8141666666666667,25
CCMSLIB00000084979,CCMSLIB00000085793,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085040,CCMSLIB00000085856,0.04,0.437142857142857,0.3146943864939343,0.04,31
CCMSLIB00000085239,CCMSLIB00000085789,0.12,0.6490909090909089,0.5734120762302833,0.1619047619047618,22
CCMSLIB00000084845,CCMSLIB00000085500,0.08,0.6836363636363635,0.6158893913155197,0.8000000000000004,23
CCMSLIB00000084784,CCMSLIB00000084950,0.08,0.5327272727272726,0.4339698791919449,0.08,25
CCMSLIB00000086103,CCMSLIB00000085431,0.04,0.6671428571428573,0.5963144259378808,0.6489655172413791,30
CCMSLIB00000084981,CCMSLIB00000085054,0.06,0.7233333333333334,0.6752230602268205,0.8141666666666667,25
CCMSLIB00000085049,CCMSLIB00000085806,0.08,0.530909090909091,0.4269029646177673,0.08,24
CCMSLIB00000085263,CCMSLIB00000085976,0.02,0.7183333333333334,0.6632898661556047,0.1408333333333333,25
CCMSLIB00000084872,CCMSLIB00000085327,0.04,0.4906666666666665,0.4021723961700487,0.8680000000000002,21
CCMSLIB00000085263,CCMSLIB00000084937,0.08,0.6783333333333332,0.6119797677387578,0.08,25
CCMSLIB00000085737,CCMSLIB00000085210,0.04,0.6566666666666668,0.58432459167514,0.6619999999999999,31
CCMSLIB00000085800,CCMSLIB00000084906,0.1,0.4533333333333334,0.3473897680600225,0.1,13
CCMSLIB00000085263,CCMSLIB00000085856,0.02,0.7183333333333334,0.6632898661556047,0.1408333333333333,25
CCMSLIB00000085724,CCMSLIB00000085497,0.0,0.7292307692307693,0.6834128541547713,0.8530769230769235,27
CCMSLIB00000085976,CCMSLIB00000085329,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085331,CCMSLIB00000085865,0.0,0.7066666666666666,0.6483830982334109,0.1107692307692306,27
CCMSLIB00000084951,CCMSLIB00000085276,0.08,0.6266666666666667,0.5406355390315416,0.425,13
CCMSLIB00000085976,CCMSLIB00000085212,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085282,CCMSLIB00000085275,0.1,0.4359999999999999,0.3456401340296339,0.7083333333333336,13
CCMSLIB00000084826,CCMSLIB00000084833,0.02,0.5545454545454543,0.4433887345015782,0.610833333333333,25
CCMSLIB00000085225,CCMSLIB00000085939,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085881,CCMSLIB00000085500,0.08,0.6836363636363635,0.6158893913155197,0.8000000000000004,23
CCMSLIB00000085976,CCMSLIB00000085697,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000084845,CCMSLIB00000085120,0.08,0.6836363636363635,0.6158893913155197,0.8000000000000004,23
CCMSLIB00000084979,CCMSLIB00000085939,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000084979,CCMSLIB00000085190,0.08,0.588888888888889,0.4948536095902638,0.7644444444444445,19
CCMSLIB00000085976,CCMSLIB00000084950,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000085412,CCMSLIB00000085867,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085865,CCMSLIB00000085431,0.02,0.5066666666666666,0.3903446579337457,0.9251851851851848,28
CCMSLIB00000085881,CCMSLIB00000085114,0.1,0.5490909090909092,0.4505023097414278,0.1,23
CCMSLIB00000085960,CCMSLIB00000085437,0.04,0.4499999999999998,0.3368822586016736,0.9299999999999992,27
CCMSLIB00000085114,CCMSLIB00000084981,0.12,0.7166666666666666,0.6564153817778425,0.2313043478260869,24
CCMSLIB00000085060,CCMSLIB00000085054,0.06,0.7233333333333334,0.6752230602268205,0.8141666666666667,25
CCMSLIB00000085526,CCMSLIB00000085535,0.0,0.5249999999999999,0.4254886853678341,0.0416666666666666,25
CCMSLIB00000084784,CCMSLIB00000085985,0.08,0.5327272727272726,0.4339698791919449,0.08,25
CCMSLIB00000085282,CCMSLIB00000085276,0.1,0.4359999999999999,0.3456401340296339,0.7083333333333336,13
CCMSLIB00000085276,CCMSLIB00000085915,0.04,0.44,0.3141152742255917,0.7123076923076929,14
CCMSLIB00000085997,CCMSLIB00000085414,0.04,0.6883333333333335,0.620383128498622,0.286923076923077,27
CCMSLIB00000085225,CCMSLIB00000085793,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085225,CCMSLIB00000085562,0.12,0.5422222222222222,0.4482383458309211,0.12,19
CCMSLIB00000085114,CCMSLIB00000085060,0.12,0.7166666666666666,0.6564153817778425,0.2313043478260869,24
CCMSLIB00000085054,CCMSLIB00000084950,0.04,0.5333333333333333,0.4291975527235178,0.9136000000000004,26
CCMSLIB00000084962,CCMSLIB00000086037,0.0,0.5249999999999998,0.4099531944318259,0.0416666666666666,25
CCMSLIB00000085239,CCMSLIB00000085097,0.1,0.6799999999999998,0.6129437697058164,0.1,22
