id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,helpers,num_helpers,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy
CCMSLIB00000085412,CCMSLIB00000085190,0.1,1.0,0.6986198683033106,0.7777777777777778,['CCMSLIB00000085131' 'CCMSLIB00000085178' 'CCMSLIB00000085335'  'CCMSLIB00000085557' 'CCMSLIB00000085562' 'CCMSLIB00000085643'  'CCMSLIB00000085793' 'CCMSLIB00000085867' 'CCMSLIB00000085939'  'CCMSLIB00000086051'],10,19,0.8792595875811713,2,2,0,268.105,17.988999999999976,70,0.5,1.0,0.0
CCMSLIB00000085225,CCMSLIB00000085190,0.0,0.7777777777777778,0.6004031798788361,0.6666666666666666,['CCMSLIB00000085131' 'CCMSLIB00000085178' 'CCMSLIB00000085335'  'CCMSLIB00000085557' 'CCMSLIB00000085562' 'CCMSLIB00000085643'  'CCMSLIB00000085793' 'CCMSLIB00000085867' 'CCMSLIB00000085939'  'CCMSLIB00000086051'],10,19,0.869969259439828,2,1,1,268.103,17.990999999999985,55,1.0,1.0,0.0
CCMSLIB00000085306,CCMSLIB00000084933,0.0,0.7692307692307693,0.3366260314695516,0.4074074074074074,[],0,28,0.4162506051408745,41,6,35,391.242,14.024,82,0.8333333333333334,12.0,0.1343326702073238
CCMSLIB00000084979,CCMSLIB00000085557,0.0,0.4444444444444444,0.0720487636377446,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085335' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.0106300734857396,2,1,1,268.103,80.03399999999999,47,0.0,-1.0,0.0
CCMSLIB00000085412,CCMSLIB00000085131,0.3333333333333333,1.0,0.7074115023852064,0.8888888888888888,['CCMSLIB00000085137' 'CCMSLIB00000085178' 'CCMSLIB00000085190'  'CCMSLIB00000085335' 'CCMSLIB00000085557' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000085939' 'CCMSLIB00000086051'],11,19,0.9669737601229148,3,3,0,268.105,76.03299999999996,70,1.0,3.6666666666666665,0.0347748856090559
CCMSLIB00000085908,CCMSLIB00000084853,1.0,1.0,0.7074902076919835,1.0,[],0,16,0.5784925472186665,10,3,7,219.113,14.018,82,1.0,2.6666666666666665,0.0260496896822557
CCMSLIB00000085412,CCMSLIB00000085939,0.0,0.4444444444444444,0.0720487636377446,0.0,['CCMSLIB00000085131' 'CCMSLIB00000085137' 'CCMSLIB00000085178'  'CCMSLIB00000085190' 'CCMSLIB00000085557' 'CCMSLIB00000085562'  'CCMSLIB00000085643' 'CCMSLIB00000085793' 'CCMSLIB00000085867'  'CCMSLIB00000086051'],10,19,0.7852592328806173,2,0,2,268.105,68.05899999999997,70,0.0,-1.0,0.0
CCMSLIB00000085054,CCMSLIB00000085212,1.0,1.0,0.591860603081722,1.0,['CCMSLIB00000084784' 'CCMSLIB00000084981' 'CCMSLIB00000085060'  'CCMSLIB00000085263' 'CCMSLIB00000084950' 'CCMSLIB00000085040'  'CCMSLIB00000085329' 'CCMSLIB00000085697' 'CCMSLIB00000085856'  'CCMSLIB00000085985'],10,26,0.6666998076602184,57,0,57,363.215,100.01600000000002,100,0.0,-1.0,0.0
CCMSLIB00000085123,CCMSLIB00000085746,0.3333333333333333,1.0,0.8103510393578321,1.0,[],0,16,0.2603903176262094,2,0,2,226.094,99.06900000000002,30,0.0,-1.0,0.0
CCMSLIB00000085562,CCMSLIB00000085867,0.0,0.9333333333333332,0.6166285342053829,0.1153846153846153,['CCMSLIB00000084979' 'CCMSLIB00000085225' 'CCMSLIB00000085412'  'CCMSLIB00000085793'],4,27,0.6846465945052356,3,2,1,372.175,14.010999999999967,10,0.5,3.0,0.0810930216216328
