id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms
CCMSLIB00000848899,CCMSLIB00000847379,0.12,0.7272727272727272,0.6681476188054641,0.5377777777777779,19
CCMSLIB00000848299,CCMSLIB00005721564,0.08,0.4815384615384616,0.3626488543144736,0.5186666666666667,16
CCMSLIB00000846233,CCMSLIB00005721152,0.08,0.598888888888889,0.4644855324583177,0.4873684210526318,39
CCMSLIB00000849466,CCMSLIB00000852541,0.02,0.4215384615384615,0.374476698980933,0.5664000000000001,26
CCMSLIB00005721269,CCMSLIB00005721425,0.02,0.48,0.3379712775030561,0.4039999999999999,31
CCMSLIB00000846433,CCMSLIB00000848221,0.06,0.5449999999999998,0.4495073094421956,0.5749999999999998,41
CCMSLIB00000852620,CCMSLIB00000853561,0.0,0.4519999999999999,0.3924150964420506,0.5038709677419354,32
CCMSLIB00000848249,CCMSLIB00000846043,0.04,0.4183333333333333,0.291397908623555,0.5275,33
CCMSLIB00000848751,CCMSLIB00000847752,0.0,0.5933333333333334,0.4236923304411983,0.4645161290322581,32
CCMSLIB00000848653,CCMSLIB00000848751,0.04,0.574,0.5001089984143399,0.5171428571428571,22
CCMSLIB00000848804,CCMSLIB00000848785,0.12,0.6036363636363636,0.4861009042846129,0.508181818181818,23
CCMSLIB00000851859,CCMSLIB00000856076,0.0,0.4905263157894737,0.395143870616976,0.4573076923076922,53
CCMSLIB00000845059,CCMSLIB00005721397,0.0,0.629,0.5677237665137366,0.5563636363636363,34
CCMSLIB00000848546,CCMSLIB00000845996,0.02,0.505,0.3654158680013817,0.4515789473684212,20
CCMSLIB00005721228,CCMSLIB00000848634,0.02,0.5153846153846153,0.427250588614595,0.5286956521739129,24
CCMSLIB00000847905,CCMSLIB00000846749,0.02,0.4927272727272727,0.4041896397208393,0.5323076923076924,40
CCMSLIB00000846413,CCMSLIB00000848655,0.0,0.4733333333333332,0.4266545781927697,0.4386206896551726,30
CCMSLIB00000848546,CCMSLIB00005721130,0.08,0.445,0.2953115067489164,0.5042105263157894,20
CCMSLIB00000846413,CCMSLIB00000848930,0.0,0.4733333333333332,0.4266545781927697,0.4386206896551726,30
CCMSLIB00000853534,CCMSLIB00000854443,0.02,0.4963636363636363,0.381524248313958,0.4795918367346938,50
CCMSLIB00000848108,CCMSLIB00000852525,0.06,0.6015384615384617,0.5160643275415895,0.548695652173913,24
CCMSLIB00000847337,CCMSLIB00005721798,0.04,0.5259999999999999,0.4536408825745656,0.4631578947368422,20
CCMSLIB00000848846,CCMSLIB00000845616,0.04,0.4364705882352939,0.3454415113732538,0.4919047619047619,43
CCMSLIB00000853770,CCMSLIB00000854899,0.0,0.6083333333333333,0.5784435848885034,0.52,28
CCMSLIB00000855849,CCMSLIB00000855387,0.1,0.7546666666666667,0.6860669238668864,0.5489999999999999,21
CCMSLIB00000853911,CCMSLIB00000854743,0.02,0.6293333333333336,0.5427769156347745,0.5071428571428571,29
CCMSLIB00000852261,CCMSLIB00000848212,0.02,0.6099999999999999,0.5238912614876792,0.4816000000000002,26
CCMSLIB00000847981,CCMSLIB00000848911,0.02,0.5923076923076923,0.5275528440391475,0.56,31
CCMSLIB00000846155,CCMSLIB00000848846,0.02,0.5811764705882354,0.4604121636838372,0.4570731707317073,42
CCMSLIB00000851525,CCMSLIB00000854415,0.04,0.5980000000000001,0.5044509957480189,0.5203773584905662,54
CCMSLIB00005722853,CCMSLIB00005722973,0.02,0.6819999999999999,0.5814614497520626,0.3989999999999999,21
CCMSLIB00000847820,CCMSLIB00000845503,0.04,0.5066666666666668,0.4028033099788835,0.4964705882352941,18
CCMSLIB00000846968,CCMSLIB00000849017,0.0,0.5741176470588235,0.4615099985946275,0.4164102564102563,40
CCMSLIB00000847737,CCMSLIB00000847878,0.0,0.5619999999999999,0.4754983285714136,0.4766666666666667,19
CCMSLIB00000848668,CCMSLIB00005721656,0.0,0.4494117647058824,0.3438333446108534,0.4765384615384614,53
CCMSLIB00005721546,CCMSLIB00000847397,0.02,0.5539999999999999,0.443130788096543,0.4565384615384615,53
CCMSLIB00000848760,CCMSLIB00000845216,0.02,0.3955555555555555,0.3530410886683171,0.4836363636363636,23
CCMSLIB00000848576,CCMSLIB00000855216,0.1,0.6228571428571432,0.5270324558784778,0.5344444444444444,19
CCMSLIB00000852485,CCMSLIB00000852416,0.04,0.6125,0.5258897574185515,0.4964705882352941,18
CCMSLIB00000851547,CCMSLIB00000851534,0.08,0.6246153846153847,0.4646583790989754,0.4846153846153846,27
CCMSLIB00000853330,CCMSLIB00000853333,0.04,0.4371428571428573,0.3445017360933844,0.4916129032258064,32
CCMSLIB00000851708,CCMSLIB00000856162,0.06,0.4599999999999999,0.3326893316805429,0.4845454545454544,23
CCMSLIB00000847509,CCMSLIB00000848162,0.02,0.7060000000000001,0.6291412953649623,0.4833333333333334,37
CCMSLIB00000847921,CCMSLIB00005721611,0.02,0.378,0.3261935032242119,0.4466666666666665,25
CCMSLIB00000854090,CCMSLIB00000845029,0.04,0.5581818181818181,0.47207859821296,0.4553846153846155,27
CCMSLIB00000848336,CCMSLIB00000847998,0.06,0.4199999999999999,0.3632283189344235,0.5144444444444444,19
CCMSLIB00000855167,CCMSLIB00000852310,0.02,0.528888888888889,0.4211199910401321,0.4990909090909091,23
CCMSLIB00000848249,CCMSLIB00000848486,0.04,0.4483333333333333,0.3316921901136835,0.4625,33
CCMSLIB00000848606,CCMSLIB00000847437,0.04,0.4309090909090909,0.3532378787523603,0.4809523809523809,22
CCMSLIB00005722299,CCMSLIB00005722306,0.08,0.4666666666666665,0.3202434967133885,0.5055555555555558,19
CCMSLIB00000848457,CCMSLIB00000847467,0.04,0.5826666666666667,0.4857638906742865,0.5216216216216215,38
CCMSLIB00000855790,CCMSLIB00000851149,0.06,0.4199999999999999,0.3729074753520682,0.5144444444444444,19
CCMSLIB00000845488,CCMSLIB00000845416,0.06,0.6114285714285715,0.523727991515187,0.5266666666666667,13
CCMSLIB00000848072,CCMSLIB00000846155,0.0,0.4866666666666666,0.4285099317869343,0.4386206896551726,30
CCMSLIB00000849384,CCMSLIB00000849391,0.04,0.6153846153846156,0.4803772126590394,0.4723076923076925,27
CCMSLIB00000849064,CCMSLIB00005721272,0.04,0.6057142857142856,0.435409964844462,0.4935483870967742,32
CCMSLIB00000846413,CCMSLIB00000846968,0.04,0.4966666666666666,0.3408079955895582,0.4882758620689655,30
CCMSLIB00000847957,CCMSLIB00000849003,0.02,0.5569230769230772,0.4584765641129,0.4591666666666668,25
CCMSLIB00000850413,CCMSLIB00000855151,0.02,0.5369230769230771,0.4291990225792259,0.4897560975609757,42
CCMSLIB00000846905,CCMSLIB00000848221,0.0,0.4066666666666666,0.3724354033735016,0.5038709677419354,32
CCMSLIB00000848249,CCMSLIB00000847858,0.04,0.4183333333333333,0.291397908623555,0.5275,33
CCMSLIB00000848693,CCMSLIB00000848804,0.06,0.534,0.4647380907949469,0.5228571428571428,22
CCMSLIB00000845158,CCMSLIB00000848252,0.04,0.5011111111111112,0.3624935340587452,0.4278048780487802,42
CCMSLIB00000845134,CCMSLIB00000847155,0.0,0.7105882352941179,0.6626815775685371,0.4158620689655173,30
CCMSLIB00000845108,CCMSLIB00000847478,0.02,0.3842857142857144,0.2988924264536059,0.4849999999999997,21
CCMSLIB00000853434,CCMSLIB00000855051,0.02,0.6583333333333333,0.5408545775901461,0.5236363636363636,34
CCMSLIB00000853244,CCMSLIB00000850495,0.04,0.7040000000000001,0.5942814138658489,0.4990476190476191,22
CCMSLIB00000848330,CCMSLIB00000847206,0.08,0.5675,0.4556876246025398,0.5011764705882351,18
CCMSLIB00000847508,CCMSLIB00000852261,0.04,0.46,0.3984046952019131,0.4708333333333332,25
CCMSLIB00000846397,CCMSLIB00000847814,0.02,0.5028571428571428,0.4081747091071468,0.4479999999999999,26
CCMSLIB00000850695,CCMSLIB00000856005,0.02,0.6666666666666667,0.5705827052008723,0.4666666666666665,34
CCMSLIB00000845174,CCMSLIB00000847680,0.04,0.4054545454545455,0.3333601777935987,0.4765217391304348,24
CCMSLIB00000847742,CCMSLIB00000847764,0.1,0.576,0.4635524419582969,0.502,21
CCMSLIB00000845060,CCMSLIB00000846710,0.04,0.635294117647059,0.5335154359025831,0.4278048780487802,42
CCMSLIB00000848698,CCMSLIB00000847616,0.04,0.6320000000000001,0.5325338584154252,0.5712820512820512,40
